01B89C03	80E00DDC
01B89C0B	7C030D5F
01B89FBA	0DF16191
01B89FBA	5ACAB140
01B89FBA	783F32DB
01B89FBA	789B86F2
01B89FBA	796B8428
01B89FBA	7B6B635A
01B89FBA	7D0F3823
01B8A050	03C2B0C8
01B8A058	78DCC1DC
01B8A2C3	23C9374E
01B8A2C3	79B7DB65
01B8A35B	752FCED3
01B8A35B	76F41601
01B8A35B	77E02786
01B8A362	7DE142B6
01B8A5EB	270C75E4
01B8A607	7C5126EB
01B8A6AA	7F1267CC
01B8AB6F	7A41492C
01B8ACC6	79261C6E
01B8B0C0	77B2B86C
01B8B0F9	7F01EF5B
01B8B284	785E7FCD
01B8B54D	753E06BE
01B8B5F7	75BF0830
01B8B5F7	7A55FA86
01B8B5F7	7F640F10
01B8B5F7	7FADD7D0
01B8BDC5	03D106BC
01B8BDC5	8130A946
01B8C4D8	7DBE9C5F
01B8C740	5C19C395
01B8C740	694BDFA0
01B8C80C	7756E6F5
01B8CAF8	76BB287D
01B8CAF8	781592E5
01B8CBD3	76FFBBF7
01B8CBD3	796ADAC1
01B8CBD3	7ABCA9A1
01B8CCEB	815164BA
01B8CF70	7BCDAC8A
01B8D32B	80391EB6
01B8D681	25EE838D
01B8D778	772C6C1A
01B8D778	777B8C76
01B8D778	7930417E
01B8DACA	80BCD734
01B8E1D5	00D7C2EB
01B8E1D5	01047445
01B8E1D5	7679DEBC
01B8E1D5	7B3E6037
01B8E215	74270259
01B8E215	76AA62EC
01B8E215	77A6EE7E
01B8E215	7BC0A33B
01B8E215	7DF315D3
01B8E3DF	783E2A0F
01B8E3DF	793BAE1A
01B8E4A4	7EC6765F
01B8E4C9	7C00F668
01B8E7B7	793496F2
01B8E7D0	815A6C26
01B8EB6D	7AE051CA
01B8F1FA	7C383693
01B8F206	75F8A3CA
01B8F206	7ACC3697
01B8F754	79E73BF4
01B8F7B9	77E6CDC4
01B8FA29	758B88E5
01B8FAC7	5F148F7C
01B8FB5D	5D3D5C17
01B8FBE8	73FBD426
01B902D2	5F589061
01B902D2	7DB14734
01B90519	7F7AA0A7
01B9058F	7609B71E
01B9058F	7AC45B83
01B9058F	7CE46BE9
01B908D5	777DDF27
01B90CC9	7958437C
01B90DDB	843055F1
01B90F2A	5B676DC0
01B90F2A	812AC91E
01B90FF6	7571EE97
01B90FF6	79D1636B
01B91116	75A8B581
01B91116	796553BE
01B91116	79BF0484
01B91116	807A5F58
01B91116	830758FD
01B914DF	797D4619
01B914DF	7BEF1385
01B9155A	7854F16C
01B9169F	0A36AA64
01B9169F	7960451D
01B9169F	79B8F1E2
01B9169F	7BC1E3A9
01B916FF	79AAFBC4
01B91825	75ABE7B6
01B91825	78FD5B19
01B91825	7AD00E39
01B91C61	59444960
01B91C61	75355410
01B91D99	7ABA475C
01B920A9	7C2E3D0E
01B923D8	032F392F
01B923D8	078842A2
01B923D8	783E2044
01B92A01	7919514E
01B92C93	7C1ACCB4
01B92DAB	85A04E0D
01B93057	76AE90CF
01B931C5	7E91A6A8
01B93224	7DD9ABCC
01B9337F	754C28C5
01B935F8	0BA237FF
01B93623	7762F702
01B939D9	72EFDBBA
01B9402D	7CD64B16
01B94210	7991D316
01B9465D	7EF6B571
01B949CF	755410FF
01B949CF	7635E86A
01B94C64	7CE4E091
01B94E48	7D72913B
01B94E48	7D932D15
01B94EEC	0C3E6F6F
01B951DD	76A70493
01B951DD	7955A2A2
01B951DD	79EEAC64
01B951DD	7ACAF6D3
01B951DD	7F132A73
01B9524B	7AC0DDB4
01B952F7	5E9668FE
01B952F7	752BECF8
01B952F7	78C4A97F
01B9545F	7CC73E74
01B9545F	7E47BA07
01B954E9	80866BD0
01B959BA	5E8D9B6C
01B95B16	76BBD62E
01B95BF7	7E0621DF
01B96244	7D64EB99
01B965EB	7D728B56
01B966E7	79CB1519
01B967C4	7A598F9B
01B967FF	79269C7C
01B96BCA	63C86D8E
01B9724D	76E3F475
01B97455	5E7C62D8
01B97636	7A9FA7E5
01B97B5A	7A4C1897
01B97BD3	79F2868B
01B97D2B	7B6AC106
01B97D2B	7DE6EFFB
01B97F1F	5EBF29AF
01B97F1F	766A5183
01B97F1F	7B43722E
01B980C0	76024635
01B983F7	2273B182
01B983F7	80D13C6C
01B98618	7541D396
01B98618	7A1F3BCB
01B9861E	77CCC4F1
01B9898C	763246E1
01B98D7C	5D5E3979
01B98D7C	7D3FCE8C
01B98D7C	7D7E6799
01B9907D	7A291487
01B990EC	75B3E329
01B990EC	76676BCA
01B99140	59DBB2E8
01B99D4D	73AE136F
01B99DE9	802B941F
01B99EA8	8268C88A
01B99EDA	8051BAE9
01B99EDA	81160F9C
01B99EF5	758AA8DC
01B99EF5	791CA2D5
01B99EF5	7B607DE5
01B99EFC	7F5CDD71
01B9A044	77676B56
01B9A0B6	7788F8C8
01B9A12F	7A434F2C
01B9A487	759E2375
01B9A487	7CD10E63
01B9A4EA	765FD84B
01B9A976	8043B32B
01B9B9F9	5F0DF75F
01B9B9F9	7CB79ACD
01B9B9F9	801EE0FA
01B9BC3A	80F90668
01B9BF3F	7D3609C9
01B9C09C	0BE9D5D7
01B9C09C	58BE1562
01B9C09C	78602AFC
01B9C09C	79F864E0
01B9C09C	7B574938
01B9C09C	7F25218E
01B9C0E8	7D4C58DF
01B9C1A1	6B01B90E
01B9C210	08B13AED
01B9C2CA	7C1AFE9B
01B9C2CA	7E49A51F
01B9C703	77D5BAC6
01B9C8AE	5A995F58
01B9C8AE	7C736D1D
01B9CB10	7E700CB3
01B9CFC3	7AF88709
01B9D035	7973227A
01B9D0B5	78B4C1A9
01B9D1C0	778D3B66
01B9D1C7	7AADA289
01B9D491	7893EC56
01B9D491	7C4B9253
01B9D573	7B6EBAC0
01B9D77E	5B8D0FA3
01B9D77E	7A5B6F7D
01B9D77E	7C3EA9A7
01B9D8CE	79B41168
01B9DE3E	7AA9EF81
01B9DE53	77DE410B
01B9E1DC	75883AE1
01B9E416	75ABC587
01B9E5F1	75DF0C30
01B9E764	8059147D
01B9EBB5	78C8A07C
01B9ED07	56436831
01B9F5B9	7FD07A7E
01B9F631	7E967D05
01B9F6DE	7651A03B
01B9F6DE	7BC06A2B
01B9F7F7	5B9DEE38
01B9F7F7	5C0A3E58
01B9F7F7	790668BF
01B9FA45	040D6DA4
01B9FB74	7D48E6F4
01B9FFC1	5D7E06CF
01B9FFC1	7B816E93
01BA01C5	5CEDC233
01BA0292	7BFB393C
01BA057B	58EFCE14
01BA0662	7D8B7F1B
01BA0662	808C1B7F
01BA0664	806A129D
01BA07A4	0789994C
01BA07D9	7B6DACC7
01BA0B31	0ACB2A10
01BA11F8	09F0E677
01BA157B	812D3B85
01BA1664	796A029C
01BA1A85	7BC440B4
01BA1B8C	7C3F95C3
01BA2B49	089DF9B8
01BA2B49	75D5FEBA
01BA2EB5	7B611F56
01BA34F0	77F9A0CE
01BA377B	78817E2C
01BA378D	75F04595
01BA37D9	79A25145
01BA3995	7C28C959
01BA3DC4	7FCAE032
01BA3E36	5852700B
01BA41A2	00B602AB
01BA4647	5F08ED53
01BA4BC8	7914888F
01BA4BF2	751895D7
01BA4BF2	756C3806
01BA4BF2	799AB8EC
01BA4C30	7B696CA3
01BA4E5E	76C0BDD2
01BA4ED2	76A16C55
01BA4ED2	79E05FB5
01BA4ED2	7B17BA4F
01BA4F7A	7559AEF9
01BA5004	80DA25E9
01BA534F	6FCAE71F
01BA534F	7A1F69D5
01BA54F2	7DEEB900
01BA54F2	80B77237
01BA5614	7A36E2DC
01BA61D7	79C286D0
01BA65C5	7EC003A6
01BA6663	7563888A
01BA6663	763AFB93
01BA6663	78638305
01BA6663	7F2C8F10
01BA6824	826D16FD
01BA7286	770F3F3E
01BA7813	7A33B78E
01BA7829	7DFA8B0F
01BA7934	7B9AD2A6
01BA7934	80CEE521
01BA7CA4	7DFBC094
01BA810E	7A4F96E3
01BA81D5	7A8E2B1A
01BA8702	798E312D
01BA87CC	7CDC8A19
01BA8814	762CB42A
01BA8814	76380905
01BA8867	7A1137AF
01BA8867	7BC462B3
01BA899E	7D4FE015
01BA8DF0	17A74923
01BA8DF0	77AAD642
01BA912E	7ABD28FE
01BA954E	77320BD6
01BA954E	7769C134
01BA9A69	7C9BF0B7
01BA9AF2	7B5F07B2
01BA9D99	77237E87
01BAA3AB	7575B9F0
01BAB32B	26685911
01BAB417	7E5CAD6E
01BAB49B	78B39EAE
01BAB49B	7C9586B3
01BAB54B	5D20531C
01BAB54B	79EAF1E0
01BAB54B	7D764B0A
01BAB61B	75FA73CB
01BAB7D6	7ABA1383
01BAB924	2486AB7D
01BAB924	763EF709
01BABC78	1938DC0C
01BABDAA	76AD758B
01BAC1C8	783B00A1
01BAC823	7D74F266
01BAD1B5	758B0E76
01BAD2AF	79666A5A
01BAD47B	5F7A2371
01BAD6B3	77CB167F
01BAD828	7C89D6CD
01BAD8EA	59722FCF
01BADB23	0FEB6E26
01BADB23	78EFE143
01BADC1B	77BE91FF
01BADC1B	7A8190F9
01BADC52	7C735FC8
01BAE023	5A8896BA
01BAE0B7	79F266F5
01BAE15F	5951A689
01BAE25C	77050919
01BAE89A	7E53FA85
01BAE95E	5EF708D4
01BAE95E	776CC59C
01BAE95E	7ABA9DCC
01BAEA1C	0407F46F
01BAEA8B	760532DD
01BAEA8B	768CB120
01BAEC2F	7AAD5F7D
01BAEF2F	5D604162
01BAEFE4	5D912A41
01BAEFE4	6FE09AE3
01BAEFE4	7D159391
01BAF06F	79C2A4D2
01BAF0F8	7B4ECB05
01BAF217	757B6CBC
01BAF217	77D58384
01BAF217	8167A9E9
01BAF2C0	74CF5DB6
01BAF2C0	7E7AE8FF
01BAF745	598B7307
01BAFB0B	77FF4764
01BAFFC2	813A7451
01BB027D	8209E8FA
01BB0298	7801AA8A
01BB0438	7B8E5714
01BB044D	7CFF49D1
01BB06BD	79A17EC9
01BB06CA	75B645CB
01BB06CA	78272A12
01BB0DB2	7C48D2CA
01BB1101	006D7E5B
01BB1101	759833AA
01BB1787	76A1D368
01BB179C	7A41BECD
01BB1912	7D26943F
01BB1950	778156B8
01BB1AF2	7BF40228
01BB1C7D	79DCAAB0
01BB1C7D	7AB309A7
01BB1C7D	8106AED1
01BB1C95	5B13C4E1
01BB207B	7BA4FA98
01BB207B	7C706F3F
01BB215E	6EAE8DE2
01BB23D0	75D03593
01BB23D0	76D99BE9
01BB2C85	7E0B9305
01BB2EE6	7D9099E7
01BB2F03	70C06DD2
01BB2F03	7BA8100C
01BB2F52	5AEFDBD5
01BB2FFF	7B9F5700
01BB302E	7C12055A
01BB31CC	81B5E158
01BB40DA	7CAB832F
01BB40DA	7CB310EB
01BB4615	7D0E27D7
01BB4FBB	7C160645
01BB506C	37E33EBE
01BB506C	80959736
01BB5347	5ADE2764
01BB56CB	7D8A0B6F
01BB5907	7670A54A
01BB5907	7A8B6520
01BB59C1	78AC2C4D
01BB5C20	121F5F9D
01BB622D	7CF84131
01BB66C1	02ED8203
01BB66C1	5BA446C4
01BB66C1	774694BA
01BB6773	755D4D86
01BB6B3F	724CD419
01BB6B3F	7518356D
01BB6B3F	79BD3762
01BB6B3F	7AC48411
01BB6D9A	75C56CD7
01BB6D9A	7645FEA4
01BB6DEC	7F8E4AAE
01BB6DF9	7737FB1A
01BB6F07	75255E8E
01BB6F72	0A5DEFF0
01BB7041	0E06F51D
01BB704C	590E7284
01BB704C	75284372
01BB704C	78FC6286
01BB704C	7C426BFB
01BB704C	813AE7D1
01BB75FD	7653FAB9
01BB85AA	796B2F37
01BB864D	25167D5A
01BB8717	7AFF052B
01BB8D9C	76EDB854
01BB9081	7D06A042
01BB9081	7F7B2594
01BB9081	81580877
01BB9827	75D5413D
01BB9827	78B16E01
01BB9827	7D7ABDBD
01BB9932	76082487
01BB9932	80EEF6AA
01BB9B9D	7B826D4D
01BBA3B6	7711901E
01BBA3B6	7F11BCAF
01BBA7D9	76795ECF
01BBA8FC	03DE3C32
01BBAA00	78E0DB4F
01BBAA00	79522CE8
01BBAA00	7AA55A53
01BBAF6E	75B1CCFD
01BBB14D	7A829AE0
01BBB254	78CC8776
01BBBA84	5FAB3F72
01BBBA84	7531884A
01BBBA84	78BD41AF
01BBBA84	7ACB1BFA
01BBBBEB	778257BF
01BBBBEB	7B73DE20
01BBBBEB	7B9E346D
01BBC532	7AEAAA8E
01BBC532	7B8464BD
01BBC532	7B9A2E64
01BBC717	79D5C034
01BBCB1F	58A3FC5B
01BBCC9A	761642E7
01BBCC9A	81ED247E
01BBCC9A	82CFA519
01BBCD9A	777F0A9F
01BBCF20	7EDDAD4A
01BBCF39	7E32A344
01BBCF39	7ED23C6F
01BBD3AF	6DD7E7C2
01BBD3AF	76CB846F
01BBD3AF	7909736A
01BBD3AF	79D1EF6B
01BBD3AF	7A7873F0
01BBD3AF	7C58326D
01BBD3AF	7F6FB0B6
01BBD3AF	8336C224
01BBD563	773E78D7
01BBD563	7B545C72
01BBD598	7BE8A7FC
01BBD76B	75F1AC7E
01BBD76B	7728561D
01BBD76B	7A69667F
01BBD76B	7B1A4BBA
01BBDBBC	7A1D99B4
01BBDED4	0B36AB1B
01BBE6A8	7B0815D9
01BBE8A2	751720D3
01BBE8A2	75EBEFCE
01BBE8A2	7B649AC8
01BBE8A2	7CE3BDD7
01BBE924	7CC99E6D
01BBE99E	760107E4
01BBE99E	78847A4C
01BBE99E	7ADC3054
01BBE99E	7BE2FA6B
01BBEAF2	75885994
01BBEAF2	75E8DC95
01BBEAF2	7943B535
01BBEAF2	7AD2715F
01BBEAF2	7D270000
01BBED60	7EC3E67C
01BBED60	7EEDA4E2
01BBED60	7F82FECA
01BBF24B	7BDEFDF8
01BC0214	7DEB9A3A
01BC032F	70DF2792
01BC0727	781080F5
01BC0947	761134F2
01BC0D12	770D50BE
01BC0EA8	005EB132
01BC1322	79301937
01BC13AF	7F8A4DDD
01BC1830	79188CD3
01BC18F6	7A622060
01BC18F6	813C6DA9
01BC1A51	7AD6057A
01BC1A51	7D03E625
01BC1DA0	78074BC8
01BC1F3D	23BDCC16
01BC223C	82AEF8AE
01BC240F	7E70200C
01BC2651	79D6AF43
01BC28D5	75C45FF7
01BC2958	0ADE65A2
01BC2958	7B658D28
01BC2AC8	7A310502
01BC2AC8	7A3379AD
01BC2B1D	7EF67D0E
01BC2E0C	75559C39
01BC2F04	7A5380CC
01BC2F04	7BBBF5B4
01BC327E	800E8672
01BC3348	7C0A1D35
01BC36C8	7E89467C
01BC382C	78D1B82F
01BC3880	763A5687
01BC3945	789A9ED3
01BC417E	08E62C52
01BC417E	5BA9D4A0
01BC417E	5EF95862
01BC417E	7D9D7C67
01BC417E	7EA8A299
01BC417E	7F26386E
01BC42E9	059E7F64
01BC42E9	5E3D618A
01BC4333	78F17313
01BC4333	8095F796
01BC46C4	7A8F32A1
01BC49DE	79DBA2AF
01BC49DE	7A3F2177
01BC4A60	7BDBDF0E
01BC4EEB	7FA1315A
01BC609A	79F3C048
01BC643C	7B8DAFF3
01BC645C	7DE36F7B
01BC64CB	5C48F626
01BC66D4	7A99A46C
01BC66D4	7FE8E726
01BC66D4	8085CB37
01BC676A	788E308F
01BC676A	7B129770
01BC676A	7BDA3D19
01BC676A	7BDD7622
01BC676A	7F603AFD
01BC695D	7B5D39DD
01BC6B19	03660CC5
01BC6BBA	7CD6CCD1
01BC6CA7	807F2324
01BC6F04	756465E8
01BC7422	7BAE043A
01BC7448	75D4CE5E
01BC7448	7680D73E
01BC7448	7688421A
01BC7448	7971AD4E
01BC7448	80E0C917
01BC778B	7A289940
01BC7C56	76987850
01BC7C56	7CFAD9E2
01BC7DB0	80714C97
01BC81B4	07A3C7B2
01BC871F	75AE433F
01BC871F	7C1FE344
01BC871F	7C92D4A7
01BC87F3	76780D95
01BC87F3	7CB488E2
01BC8A5F	76F8CCA3
01BC8A5F	7900AA11
01BC8B73	7C037B28
01BC8DC4	775AF8D8
01BC8F17	7B56A041
01BC90A2	7E5A8719
01BC931C	8115ABB8
01BC93A0	798C5598
01BC93A0	7F834E96
01BC9807	75F0B04D
01BCA65D	78AE7ECA
01BCAB4E	8046A0BE
01BCAED4	05012F70
01BCAF79	76710928
01BCAF79	7BC86FB6
01BCAFAE	7C2ED395
01BCAFAE	7F0FF7AF
01BCB012	7747E8EF
01BCBA05	7CEBF72E
01BCBA39	77931211
01BCBDA2	5B0FAFC4
01BCBFFA	5CAD2F8D
01BCBFFA	768EE309
01BCBFFA	7DFF8828
01BCBFFA	7FC52FAB
01BCC0BE	73E83DD9
01BCC0BE	7ACC4959
01BCC399	7D353651
01BCC3A3	6C4D84FC
01BCCB32	753B5AD8
01BCCB32	786CE414
01BCCB68	75478A19
01BCCB70	79BBCEC3
01BCCC95	59C32A8B
01BCCC95	5B29CA39
01BCCE08	77E2D315
01BCCFB5	7E8496AA
01BCD2B2	795B67CB
01BCD2B2	7A431FF2
01BCD314	7813485C
01BCD314	78B0467F
01BCD314	7A2B6513
01BCD314	7D286D96
01BCD449	7A05A602
01BCD5B2	77684F97
01BCDA74	5C55A0A2
01BCDB00	7E2EBF3C
01BCE309	79B2B6D4
01BCE676	7FCAF0E3
01BCE6DD	0AAE1181
01BCE7EB	273237BA
01BCE94D	792257BE
01BCECF7	22ED85BE
01BCEECC	79579951
01BCF0CD	77A9DA3E
01BCF2EB	7BD189B9
01BCF4C2	7595BF16
01BCF58D	77582BE5
01BCF741	018A1560
01BCF9D4	812D2286
01BCFA7A	7CDD4092
01BCFC30	75730D6F
01BCFEA8	7F56AD55
01BCFF89	76A4F83B
01BD0578	7F87F7C8
01BD058C	597FBAED
01BD058C	7B4128C6
01BD08BA	776581BB
01BD08EC	0458C126
01BD08EC	758CF71B
01BD08EC	78BB5DB0
01BD08EC	7DC19E5A
01BD08EC	7F02BB6F
01BD0D5D	75BABE45
01BD0EA2	795D00F9
01BD118C	5DC2DA45
01BD118C	75AC4966
01BD118C	7C1059B7
01BD1226	59923237
01BD132E	7899C8D8
01BD18F2	7B09C538
01BD2054	79994B08
01BD2354	7A33E7B0
01BD25CB	77E395D6
01BD2743	0731943C
01BD2743	7EFAD5E6
01BD283B	7ED515BB
01BD28D3	7B0940A6
01BD2A4B	76A9CFD3
01BD2A4B	7C65C863
01BD3233	7E5B726C
01BD38D8	75F683F7
01BD38D8	75F8006A
01BD38D8	7C15201A
01BD38D8	7C52583F
01BD38D8	7CB97142
01BD3941	8057BAB5
01BD4BE5	7A548CEF
01BD4DE3	7C427A66
01BD4F5A	7B1A8535
01BD4F90	7AF207EF
01BD551D	80D5942C
01BD56DB	807FDC9A
01BD57FB	7A3B245E
01BD5BFA	5A7D1358
01BD5FE8	7A2E5BE5
01BD5FE8	7B10F2DC
01BD5FE8	7FABA6E3
01BD6102	058455C4
01BD6343	7D03DFF1
01BD6343	7FEB6C61
01BD638D	7551560A
01BD638D	7CC92E20
01BD6409	050F7B81
01BD69D4	7E5F284F
01BD6DC1	7B881143
01BD709D	17AAD317
01BD734C	5C84109C
01BD74A6	804FC045
01BD763A	772E4E1E
01BD7920	75BB9B06
01BD7924	7970CCED
01BD798A	8076838E
01BD8047	7F1831B7
01BD81A6	76069AE8
01BD82A9	787309F4
01BD836E	077F3313
01BD836E	5A8EB5F7
01BD836E	6195110B
01BD85BB	801E3EF5
01BD8BCD	7FD10635
01BD9153	7A163DFD
01BD9153	7BD87520
01BD9707	0B65F4B6
01BD9707	7A712FEF
01BD97BA	2385450E
01BD9BF3	7A8D3764
01BD9D62	75D177E0
01BD9D62	7727D5B7
01BD9D62	7F4E5380
01BD9F1F	76ED050A
01BD9FDA	072134E0
01BDA0D1	78E1415D
01BDA0D1	7A7A4E71
01BDA0D1	7F4FD5AA
01BDA0D1	8044F5C5
01BDA11B	6AC2D368
01BDA11B	80434549
01BDA604	78EF7AC9
01BDA648	7A674248
01BDA689	7C8C0AEB
01BDA689	7D7A994F
01BDA689	80378F7D
01BDAB31	7C03454A
01BDAD00	5C2CF976
01BDAEC1	7E51A9AB
01BDB08B	5CCD6E0D
01BDB08B	7809DBA4
01BDB08B	79181CDE
01BDB08B	7C100BB7
01BDB08B	7DC4ABD3
01BDB08B	7EABFD63
01BDB08B	7EE067E0
01BDB33C	7A81EA37
01BDB3A7	7868DDBA
01BDB3A7	79B65040
01BDB581	78ABA339
01BDB7F5	772986B0
01BDB7F5	7E7E898E
01BDBC96	762EAF34
01BDBCEB	79569BAF
01BDBD24	7A46F0E7
01BDC25C	7518444A
01BDC25C	75D9B889
01BDC2CD	05F4834D
01BDC791	77F84A1D
01BDC791	79E727BF
01BDC8B0	723AFF1E
01BDC8B0	7AC30586
01BDCB08	751C4100
01BDCB08	797A6F62
01BDCB08	856BA8BF
01BDCB21	758512A2
01BDCB21	807B282B
01BDCBD0	7A770911
01BDCE71	7940F7AE
01BDCFC2	789BC62E
01BDD2E1	7C92D6BF
01BDD451	754727CF
01BDD49F	79A99806
01BDD49F	7BAC7E1A
01BDD552	75ABE625
01BDD87A	7F5350DE
01BDDD6C	7D90D6E7
01BDDDFD	7A1D454E
01BDE0A0	13D0B4C6
01BDE0A0	7DE19B03
01BDE0E6	762FD821
01BDE32E	0468D72F
01BDE55D	83CF21DB
01BDE704	7911358E
01BDE704	7C64D2A0
01BDE704	8033D539
01BDE704	80CE9260
01BDE82F	7A99D69B
01BDE82F	7D029BC1
01BDE869	834A7BC2
01BDE8AD	0C1CED69
01BDEDE8	75376057
01BDEDE8	773AF54F
01BDEED3	750DC5A3
01BDEEEF	750FD439
01BDF10C	6C47CCC8
01BDF10C	80C617DA
01BDF404	7C51E67D
01BDF404	7FF0C54F
01BDF85A	7E2F97CD
01BDFF01	7E578F29
01BDFFBA	7A344236
01BE0328	769C2D32
01BE0328	776A7024
01BE0328	863A3C9B
01BE03BB	7943CBC8
01BE03BB	7F17FDED
01BE0609	77948014
01BE0609	7C31A5FC
01BE072A	7F9F2EA3
01BE0768	79D04698
01BE0768	7F5B031A
01BE0857	2200C73B
01BE0857	5E8884BB
01BE0857	759C2132
01BE0857	766077D5
01BE0857	76D6D9A9
01BE0857	7908675F
01BE0857	7AA7BBF8
01BE0857	808263ED
01BE121D	755EF69D
01BE1256	7A033F92
01BE1256	7B776FB6
01BE1256	7D7B2534
01BE12A3	5C0488EA
01BE12A3	806FF2A0
01BE1532	7E12CA72
01BE1535	75A0C84D
01BE197E	7C60D793
01BE19A6	7E47EECD
01BE1D95	78DE46FC
01BE1ECE	810331C8
01BE21E9	7B2D5FCB
01BE2263	76CA5151
01BE22F0	7D841659
01BE2360	7CCFCFDF
01BE2966	7B4D8529
01BE2B4D	8063D4B9
01BE2B9B	7766A722
01BE2D74	7702D6D7
01BE2D74	7A89545C
01BE2EE2	0690D133
01BE326B	7AFFBDC7
01BE326B	7D6C01CF
01BE326B	7EA3B614
01BE326B	7FA9DB44
01BE3496	78D0EDEB
01BE3496	80B153D7
01BE3539	5BA10583
01BE35A4	76441C86
01BE38A4	8098D678
01BE3A1F	5AED9257
01BE3A28	7E759653
01BE3A28	7E77C7C1
01BE3FD4	80E26F5F
01BE401D	81561EF4
01BE44F9	7BC322D7
01BE450B	59571B76
01BE47E4	815C840A
01BE48DF	78DAF3EC
01BE4925	78555EF3
01BE49A9	7E230A3C
01BE4BFE	07F4AEAE
01BE4F15	80F321E9
01BE4FF4	79DDB417
01BE5023	7FB7A40C
01BE51FE	7BEB2B11
01BE5305	5C49AA88
01BE5305	61912AB7
01BE5305	7FF45AEB
01BE56CA	09896B71
01BE591D	7524B6D8
01BE591D	7BE37449
01BE5A79	03C2EB15
01BE5A79	6EB6DB7A
01BE5A79	77F51E50
01BE5E3F	7B2A7CBB
01BE5EAC	78753722
01BE5EAC	7935969D
01BE5EC8	77EB6606
01BE5EC8	79E6A2AA
01BE5EDC	8164940A
01BE5F1C	0DC62CF8
01BE5F1C	25C649B2
01BE5F6C	01007E28
01BE5F6C	7F56FC46
01BE62A8	0B6A6913
01BE62A8	5E96D0F9
01BE64CC	7D1D565A
01BE6843	79A4868E
01BE6ECB	75DDEBDE
01BE6F61	04F8F5C5
01BE74FD	5E0C3BEE
01BE74FD	7A10946C
01BE74FD	7EA535A5
01BE77DA	5B536CFF
01BE77DA	5D0343A4
01BE7800	6843E213
01BE7C97	59A836D4
01BE7E91	78163F27
01BE8050	640DAD20
01BE8050	7D7FCDF8
01BE84E9	777BA1E5
01BE84E9	7859C5CE
01BE84E9	7C58CB02
01BE84E9	7D481A2C
01BE84E9	7DD55C63
01BE85CB	78469EDF
01BE883D	7705CD84
01BE8854	75B38221
01BE8888	5DAEEE10
01BE896A	76165262
01BE8974	7D04E125
01BE91C6	6DF9080C
01BE91C6	76AA450C
01BE91C6	7A0044F2
01BE91C6	7DCBB838
01BE9428	754285CE
01BE9428	7946710F
01BE9428	7EDEE71F
01BE944C	75B1C523
01BE96F8	81727552
01BE9D02	024DDD26
01BE9DFA	7B3A53B8
01BE9DFA	7D531E6B
01BE9EDF	75480E0B
01BEA051	7672764D
01BEA415	7F276856
01BEA76A	10FD65C5
01BEAA51	0ADCFC26
01BEAA51	26B7CEF0
01BEAAA2	81A9B72B
01BEAB45	797D0DE1
01BEAB45	7CAD67CE
01BEB2CB	772D102D
01BEB4E9	790EB26B
01BEB561	7B574016
01BEB561	7BC2FC56
01BEBCDD	783C208F
01BEBD82	629BB290
01BEBE17	75F88A86
01BEC4CA	79FB0B9B
01BEC4CA	7AA82F13
01BEC4CA	7E07F1E3
01BEC834	7F59FB37
01BECDD5	78A059EF
01BECE01	5E977FB2
01BECE01	75ADA216
01BECE01	78FCD016
01BECE01	7D56DD90
01BECE01	812C33B2
01BECF0D	7EDB36C1
01BED33D	81283BC0
01BED4BA	75467015
01BED4BA	76CA7139
01BED4D5	5AC1AED7
01BED81D	7B0F23CC
01BED921	7DD788B2
01BEDBDF	7EACBCE7
01BEDE09	588FDF9A
01BEDE09	750E819F
01BEDE09	75C37DA5
01BEDEBC	8083A219
01BEDEBC	81237282
01BEE134	7E843FB7
01BEE1D0	80103F7F
01BEE611	1259AEFC
01BEE611	751080CC
01BEEA65	7A1B0B68
01BEEBE6	78302518
01BEEBE6	7A6C0A7E
01BEEE1A	7293145A
01BEEE1A	778F4E8F
01BEEFC4	25ED00E3
01BEF049	7521654F
01BEF259	75207BC3
01BEF259	75DA5739
01BEF259	7A48BA12
01BEF2D4	76B0B9DD
01BEF7F8	7CB61548
01BEF822	2CCC83DD
01BEF8AC	7DB26945
01BEFC15	79162455
01BEFC5F	75961C88
01BEFD9B	78152E4A
01BEFD9B	7AD69A88
01BEFD9B	80372CAF
01BEFD9B	805FCDD9
01BEFD9B	833C20D4
01BEFE5E	7EAE9533
01BF0197	78A3394A
01BF0197	7C836765
01BF01E8	7EC05DAF
01BF0756	7A51E0F2
01BF0756	7A591F44
01BF09BD	7699D505
01BF09D7	58D31FC0
01BF09D7	7D217070
01BF0BC9	76CE03A0
01BF0BC9	77AC1F1D
01BF0DD6	8156E4B4
01BF10E6	7810FEC9
01BF10E6	785B5878
01BF10E6	79B0B7A4
01BF10E6	7C0DAE54
01BF10E6	8150D796
01BF10E6	85935E3E
01BF157F	7BE8A2FE
01BF1754	73BE0487
01BF1754	7AD09103
01BF1754	7C0487C4
01BF1754	84794A98
01BF1781	7749F3F5
01BF1B05	7561C839
01BF1C35	7F4332F9
01BF1C35	800B9642
01BF227F	7603928F
01BF25A9	80F13F44
01BF25BC	6F27BA9C
01BF2638	08C83619
01BF2638	75AC17D3
01BF2638	7B835025
01BF280C	7786649B
01BF280C	7A48ADF0
01BF280C	809F1F56
01BF288F	146E5F2A
01BF2D10	5B9CF7FE
01BF302D	78A5EFB2
01BF302D	7CE8872F
01BF302D	8125EF97
01BF30DC	25E5FED6
